qId,kId,Education,City,Skills,SoftSkills,Age,Language,Certificates,Experience,Salary,SmartWork,Experience_abroad,score,w_score,relevance
0,0,0.6,0.8632846,0.0,0.2,0.71428573,0.5,0.0,0.0,1.0,0,0,3.8845213641253546,0.21380133362183357,1
0,1,1.0,0.9509888,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.9854305760110895,0.38968944146500734,2
0,2,0.8,0.43680137,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0,0,3.674095240102076,0.313082451753532,1
0,3,1.0,0.82545143,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0,0,2.996277293868296,0.32250720614562445,2
0,4,1.0,0.48581254,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.594633008862794,0.10575617999519044,1
0,5,0.6,0.9656062,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0,0,4.024807203993153,0.3401852815591144,2
0,6,1.0,0.45743766,0.0,0.4,1.0,0.5,0.0,0.0,1.0,0,0,4.304824699000992,0.3449227479019541,2
0,7,0.6,0.82287186,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0,0,3.796489555049075,0.1102108957233642,1
0,8,0.6,0.30782458,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0,0,3.170957354407005,0.35373453851838504,2
0,9,0.8,0.9759243,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.712280525122784,0.17772100843631783,1
0,10,0.6,0.6603611,0.0,0.2,1.0,0.5,0.0,0.0,1.0,0,0,3.9124773567177384,0.4570882301760959,2
0,11,0.4,0.41702494,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0,0,3.3840744758549426,0.2964846497448803,1
0,12,0.8,0.9131556,0.0,0.2,1.0,0.0,0.0,0.0,1.0,0,0,3.991751448682486,0.14439991027275853,1
0,13,0.8,0.33705932,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.0445736574084648,0.08114365142559593,1
0,14,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0,0,4.400615760856529,0.21202549601909285,1
0,15,0.8,0.76526225,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0,0,2.7887550980075533,0.34736284413432456,2
0,16,0.6,0.8194325,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0,0,4.036169629447327,0.16223381845356155,1
0,17,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.671469157983867,0.2434922419082253,1
0,18,0.8,0.7644024,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,3.6156713227043658,0.3119359683663578,1
0,19,0.4,0.47893378,0.0,0.0,0.85714287,0.0,0.0,0.0,1.0,0,0,2.6734839183501125,0.13329040433006809,1
0,20,1.0,0.7644024,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0,0,4.224815034769454,0.4777918994824139,2
0,21,1.0,0.24677558,0.0,0.0,0.5714286,0.0,0.0,0.0,1.0,0,0,2.886956999541344,0.24796807540671503,1
0,22,0.8,0.9785039,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.881910767739573,0.13419486072780262,1
0,23,1.0,0.83576953,0.0,0.4,1.0,0.0,0.0,0.0,1.0,0,0,4.306892561320045,0.3866491651703997,2
0,24,1.0,0.22957867,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.1758078641688448,0.2946180869092062,1
0,25,0.8,0.6990542,0.0,0.4,1.0,0.0,0.0,0.0,1.0,0,0,3.9898554337023193,0.25115686372787954,1
0,26,1.0,0.84694755,0.0,0.0,0.85714287,0.0,0.0,0.0,1.0,0,0,3.661816539125418,0.19765944258852003,1
0,27,0.6,0.2416165,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.0042996705683347,0.0986739278836917,1
0,28,0.6,0.8839209,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.4652685117235027,0.12096752076713853,1
0,29,0.8,0.29234737,0.0,0.2,1.0,0.0,0.0,0.0,1.0,0,0,3.4256086660270264,0.2086702869248937,1
0,30,0.6,0.32846087,0.0,0.2,1.0,0.5,0.0,0.0,0.0,0,0,2.620059743378642,0.05232256990856368,0
0,31,0.6,0.8899398,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.4637705544821182,0.21150064118427286,1
0,32,0.8,0.866724,0.0,0.0,0.2857143,0.5,0.0,0.0,1.0,0,0,3.5023248526229316,0.14101250033479037,1
0,33,0.8,0.45227858,0.0,0.0,0.71428573,0.5,0.0,0.0,1.0,0,0,3.4941778303706426,0.29046382842130475,1
0,34,1.0,0.96302664,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0,0,4.335329510391407,0.3466800282624811,2
0,35,0.6,0.7429063,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.1811932790099346,0.1313585169819017,1
0,36,0.8,0.3155632,0.0,0.2,1.0,0.0,0.0,0.0,1.0,0,0,3.4122097501497963,0.20901328294063334,1
0,37,0.8,0.816853,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.594320111174263,0.324731068566726,2
0,38,0.6,0.29922614,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0,0,3.4581972042079023,0.2192949521021339,1
0,39,0.6,0.5907137,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0,0,3.832689617427202,0.1569158097054027,1
0,40,0.8,0.21410146,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,3.113785653230014,0.15652207172717514,1
0,41,0.6,0.26655203,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,2.9358554018379768,0.3151388755173202,1
0,42,1.0,0.41874462,0.0,0.2,1.0,0.1,0.0,0.0,1.0,0,0,3.8327948812187045,0.28212868485736253,1
0,43,0.4,0.7781599,0.0,0.0,0.5714286,0.5,0.0,0.0,1.0,0,0,3.234686478579485,0.1342816842780662,1
